batch,train_loss,train_acc,val_loss,val_acc,llc
100,0.00894565161529892,0.5449688334817453,0.009335229453362286,0.0035587188612099642,3.240455389022827
200,0.008553103312853316,0.7542297417631345,0.00944154834251051,0.0,3.4248359203338623
300,0.007952563971768689,0.8717720391807658,0.009655966058324842,0.0,3.8761184215545654
400,0.0070741411608677834,0.9528049866429208,0.010006898548454046,0.0011862396204033216,4.612203598022461
500,0.005986896087477715,0.9848619768477292,0.010471515018881817,0.0005931198102016608,5.773168563842773
600,0.004864068053337685,0.9991095280498664,0.010980898574047666,0.0011862396204033216,7.220359802246094
700,0.003973676955148259,0.9991095280498664,0.011481026480855997,0.008896797153024912,8.840676307678223
800,0.003505779184896137,0.9991095280498664,0.011987374231002757,0.020166073546856466,10.30237865447998
900,0.0033003648399696326,1.0,0.01235178918251823,0.03499406880189798,11.476961135864258
1000,0.0031816835514371774,1.0,0.012555328080671467,0.05516014234875445,12.150257110595703
1100,0.0031909126322301816,1.0,0.012727591974168026,0.0693950177935943,12.722230911254883
1200,0.003143344240143683,1.0,0.01275632571879761,0.08540925266903915,13.07227611541748
1300,0.0031290338445166235,1.0,0.012758230205243045,0.0937129300118624,13.361867904663086
1400,0.0030908439700671688,1.0,0.012683292227208367,0.11387900355871886,13.560773849487305
1500,0.0030744770543445783,1.0,0.012608466394828944,0.1257413997627521,13.634279251098633
1600,0.0030193359832397975,1.0,0.012467816751560777,0.1435349940688019,13.702960014343262
1700,0.002976487111839286,1.0,0.012322690794995653,0.16132858837485173,13.73578929901123
1800,0.002930071117407837,1.0,0.012157088131251638,0.18564650059311982,13.762336730957031
1900,0.0029153716031010807,1.0,0.012003100205385175,0.20344009489916964,13.74579906463623
2000,0.0028881328070547866,1.0,0.01183843957691112,0.23487544483985764,13.77396297454834
2100,0.002831431859996392,1.0,0.011623973455523115,0.2704626334519573,13.692852020263672
2200,0.0027753247256214106,1.0,0.011397817175148203,0.30604982206405695,13.621030807495117
2300,0.0027342405079392082,1.0,0.011177015660136213,0.3487544483985765,13.612319946289062
2400,0.002673655252021307,1.0,0.010928174784608087,0.39086595492289444,13.54701042175293
2500,0.0026474043041490886,1.0,0.01069690366491039,0.4400948991696323,13.509923934936523
2600,0.0026054234407304764,1.0,0.01043925741919419,0.5065243179122183,13.370162963867188
2700,0.002601196767989536,1.0,0.010207206382297978,0.575326215895611,13.255338668823242
2800,0.0025499208120401957,1.0,0.009926931497288486,0.6346381969157769,13.204105377197266
2900,0.002526085298194924,1.0,0.009652512900372204,0.6969157769869514,13.119461059570312
3000,0.0025161741426229503,1.0,0.009385618618175759,0.7520759193357058,13.036388397216797
3100,0.002480681276343637,1.0,0.009075887008787774,0.8107947805456702,12.904829025268555
3200,0.0024696825843848426,1.0,0.00878224290370464,0.8576512455516014,12.829211235046387
3300,0.002494019432364899,1.0,0.008510305659463221,0.896797153024911,12.71551513671875
3400,0.002503401346260869,1.0,0.00821178921190127,0.9234875444839857,12.599285125732422
3500,0.0025145998873556314,1.0,0.007898081253113696,0.9507710557532622,12.488607406616211
3600,0.002567332372100873,1.0,0.007620416055206974,0.9715302491103203,12.383260726928711
3700,0.0025943869213596025,1.0,0.007312473334473683,0.9851720047449585,12.274433135986328
