training_step,train_loss,train_acc,val_loss,val_acc,llc
12800,0.008581926125638312,0.8468388245770259,0.009430361596794527,0.0,4226.94873046875
25600,0.007200456829783063,0.9848619768477292,0.009956590030320246,0.0005931198102016608,4321.70947265625
38400,0.005032823936066666,1.0,0.010989583402867667,0.0011862396204033216,4473.734375
51200,0.0037212784402901747,1.0,0.01226218340311902,0.014234875444839857,4631.93359375
64000,0.0036350105427212197,1.0,0.013198957995601078,0.042111506524317915,4750.2548828125
76800,0.0036434231969533705,1.0,0.013474663941593993,0.06465005931198102,4751.8818359375
89600,0.003711766378003656,1.0,0.013538129310635132,0.08659549228944247,4766.9189453125
102400,0.0037281001109019493,1.0,0.01340987523139398,0.1162514827995255,4793.87646484375
115200,0.0037346491488550963,1.0,0.013200092401735546,0.1435349940688019,4790.3388671875
128000,0.0036964230566971395,1.0,0.012902525807636948,0.17912218268090155,4767.73388671875
140800,0.00366943942582797,1.0,0.012570144069212029,0.23428232502965599,4783.908203125
153600,0.0035962522986078783,1.0,0.012161640063688283,0.2870699881376038,4745.703125
166400,0.003554399730471806,1.0,0.011747647232341792,0.363582443653618,4751.15869140625
179200,0.003521972919091954,1.0,0.011310852891439627,0.4395017793594306,4761.87158203125
192000,0.0035193889372412343,1.0,0.010863089828761925,0.5379596678529063,4727.09765625
204800,0.0035437363420073227,1.0,0.01041125450205955,0.6512455516014235,4740.5791015625
217600,0.003578944083009635,1.0,0.009928787193423489,0.7508896797153025,4721.7587890625
230400,0.0036338590753520984,1.0,0.009430988028607952,0.8416370106761566,4697.89404296875
243200,0.00371620078626705,1.0,0.008931066991136025,0.9151838671411625,4702.58740234375
256000,0.0038579184585188714,1.0,0.008458694462716349,0.9608540925266904,4662.2275390625
268800,0.004041741639234703,1.0,0.008016811566944382,0.9881376037959668,4673.5419921875
281600,0.004317104186570788,1.0,0.007660354998554871,0.9976275207591934,4654.1005859375
294400,0.004662995127163237,1.0,0.007394124289216697,0.9994068801897983,4643.966796875
307200,0.005108888968841927,1.0,0.00726596943698249,1.0,4622.771484375
320000,0.005625379351419683,1.0,0.007267721134601415,1.0,4596.6787109375
332800,0.006268707053024299,1.0,0.007472725908801154,1.0,4606.84765625
345600,0.006982854806726014,1.0,0.007830254674457181,1.0,4551.24853515625
358400,0.007809062366052891,1.0,0.008380354688948072,1.0,4533.240234375
371200,0.008686881975991484,1.0,0.009055476284653283,1.0,4514.6611328125
384000,0.009474528963384837,1.0,0.009698339289966816,1.0,4475.2138671875
396800,0.010361029087289676,1.0,0.010489425532992659,1.0,4459.9560546875
