training_step,train_loss,train_acc,val_loss,val_acc,llc
6400,0.006629258206683314,0.6225198412698413,0.007033021053345489,0.0,4425.1298828125
12800,0.005938428645239338,0.8353174603174603,0.007308207024350639,0.0,4531.6162109375
19200,0.004547217642481435,0.9776785714285714,0.007823421035177452,0.001322314049586777,4713.1572265625
25600,0.0032155442705039776,0.9990079365079365,0.008189943151717836,0.06380165289256198,4907.68701171875
32000,0.002677825133783728,0.9995039682539683,0.00814685527081332,0.2856198347107438,5010.36328125
38400,0.0024403478939983335,1.0,0.007736744113759068,0.5871074380165289,5050.24169921875
44800,0.0022887620703725604,1.0,0.007144346991322996,0.8333884297520661,5058.05029296875
51200,0.002225512170601481,1.0,0.006547950522527714,0.9540495867768595,5100.77099609375
57600,0.0022005972486300695,1.0,0.005948469342956366,0.9897520661157024,5067.50732421875
64000,0.002206311154810782,1.0,0.0053952484099917914,0.996694214876033,5023.4833984375
