batch,train_loss,train_acc,val_loss,val_acc,llc
100,0.008561870126751976,0.8815672306322351,0.009430047101976431,0.0005931198102016608,10.190546035766602
200,0.007137528961924098,0.9884238646482636,0.009951163183296738,0.0005931198102016608,13.597318649291992
300,0.004909507618663054,1.0,0.01097224813400992,0.0011862396204033216,21.016592025756836
400,0.003369259713748379,1.0,0.011994361698744578,0.022538552787663108,30.257139205932617
500,0.0030517467431962915,1.0,0.012656960823083757,0.046263345195729534,36.4668083190918
600,0.003022880913343078,1.0,0.0128677402355643,0.07413997627520759,39.073246002197266
700,0.002983730661832891,1.0,0.01280581473797109,0.0966785290628707,40.24315643310547
800,0.002966685515628565,1.0,0.012638655363848325,0.13107947805456702,40.78175354003906
900,0.002890886627353283,1.0,0.012342695915167831,0.1708185053380783,40.86589050292969
1000,0.00281527666673595,1.0,0.011997284830579907,0.2117437722419929,40.65631866455078
1100,0.002757888944953919,1.0,0.011630712296042596,0.26037959667852906,40.57320785522461
1200,0.0026844103013282227,1.0,0.01122071543870845,0.33155397390272834,40.161766052246094
1300,0.0026174090559679753,1.0,0.010783968512675905,0.4193357058125741,39.77546691894531
1400,0.0025822478058339093,1.0,0.010346614690508566,0.5255041518386714,39.36665344238281
1500,0.0025334617868148766,1.0,0.009862417612039216,0.6459074733096085,38.93858337402344
1600,0.0024952872453932505,1.0,0.009353858118817157,0.7633451957295374,38.26887512207031
1700,0.0024960521365601307,1.0,0.008851710224163985,0.8511269276393831,37.82260513305664
1800,0.002542165528488605,1.0,0.008361858176288426,0.9240806642941874,37.28499984741211
1900,0.0025895617055131962,1.0,0.007838021366981831,0.963226571767497,36.722206115722656
2000,0.002701061091925667,1.0,0.0073557893542875565,0.9845788849347569,36.14944076538086
2100,0.002851416142897901,1.0,0.006897159942126394,0.994661921708185,35.394798278808594
