batch,train_loss,train_acc,val_loss,val_acc,llc
100,0.00912549954989157,0.22439893143365983,0.00929759813567639,0.0071174377224199285,10.053035736083984
200,0.008973015813971351,0.5627782724844167,0.009327722348776577,0.004744958481613286,10.21693229675293
300,0.008798468493933616,0.8121104185218165,0.009367901032562959,0.002372479240806643,10.559998512268066
400,0.008587673581383612,0.9367764915405165,0.009422787963407179,0.0011862396204033216,10.895411491394043
500,0.008329364196633719,0.968833481745325,0.009498504136853618,0.0005931198102016608,11.536521911621094
600,0.008018559432909463,0.9902048085485308,0.00960026555755402,0.0005931198102016608,12.271845817565918
700,0.007653443661923931,0.9982190560997328,0.009734787392702886,0.0005931198102016608,13.243121147155762
800,0.007237714046872787,0.9991095280498664,0.009903192320730303,0.0005931198102016608,14.443937301635742
900,0.00678150131776,1.0,0.010108011227856751,0.0005931198102016608,15.716578483581543
1000,0.006300341590446149,1.0,0.010342380518042886,0.0005931198102016608,17.16010284423828
1100,0.00580853464468345,1.0,0.01059955225214539,0.0005931198102016608,18.88374900817871
1200,0.005327222005481552,1.0,0.010878368146598233,0.0017793594306049821,20.607513427734375
1300,0.004873281651411209,1.0,0.011168642570557401,0.0017793594306049821,22.576398849487305
1400,0.0044810996162402425,1.0,0.011481994369165577,0.0017793594306049821,24.678823471069336
1500,0.0041456376380707574,1.0,0.011803546876780256,0.0017793594306049821,26.66437339782715
1600,0.0038644884439734267,1.0,0.012118950629251106,0.0035587188612099642,28.63985252380371
1700,0.003674817906579837,1.0,0.012451462486862677,0.005338078291814947,30.625289916992188
1800,0.0035551076815882408,1.0,0.01278975062527443,0.00771055753262159,32.621700286865234
1900,0.0034832844750346983,1.0,0.01311359381521936,0.010676156583629894,34.33541488647461
2000,0.003447434695135679,1.0,0.013414203708003742,0.012455516014234875,36.01694869995117
2100,0.0034466454079615173,1.0,0.013705635428415392,0.018979833926453145,37.469757080078125
2200,0.0034831788045464485,1.0,0.01399511970139925,0.021352313167259787,38.6175537109375
2300,0.003522681123979277,1.0,0.014250092809381292,0.022538552787663108,39.86502456665039
2400,0.003571685809328595,1.0,0.014489910337733699,0.02491103202846975,40.85531234741211
2500,0.0036215031903505802,1.0,0.014703229634248135,0.026690391459074734,41.845027923583984
2600,0.0036735257775732584,1.0,0.014901552167041658,0.02965599051008304,42.45014953613281
