training_step,train_loss,train_acc,val_loss,val_acc,llc
22400,0.009089711487943427,0.27871772039180764,0.009306057456279812,0.010083036773428233,5347.80078125
44800,0.008886300096203734,0.7016918967052538,0.009350229602103802,0.004744958481613286,5370.14404296875
67200,0.008633082278922054,0.8984861976847729,0.009415905517200063,0.0017793594306049821,5372.59521484375
89600,0.008304804988547111,0.9679430097951914,0.009514483994962306,0.0005931198102016608,5407.14599609375
112000,0.007887422568260137,0.9919857524487978,0.00965862549467991,0.0005931198102016608,5465.4443359375
134400,0.007381814986447458,1.0,0.009859867256426407,0.0005931198102016608,5490.22802734375
156800,0.006803270103451352,1.0,0.010120893177307903,0.0005931198102016608,5517.951171875
179200,0.006185099415776327,1.0,0.01044329824832004,0.0005931198102016608,5601.1611328125
201600,0.005566995425061891,1.0,0.01081481607175683,0.0005931198102016608,5656.28857421875
224000,0.004988770936935052,1.0,0.011220758717312684,0.0005931198102016608,5681.5146484375
246400,0.0044908159068691895,1.0,0.011654454862316662,0.0017793594306049821,5768.55224609375
268800,0.004117875285521282,1.0,0.012120372408057517,0.002372479240806643,5796.1689453125
291200,0.0038709624381014413,1.0,0.01260450660043384,0.004151838671411625,5856.96630859375
313600,0.0037591852391186775,1.0,0.013102846828588723,0.005931198102016607,5921.11865234375
336000,0.0037343367056809997,1.0,0.013584236378537343,0.010676156583629894,5935.5595703125
358400,0.003767548591721196,1.0,0.014034033110000697,0.011862396204033215,5994.1787109375
380800,0.0038544012506045435,1.0,0.014465471539615454,0.01601423487544484,6027.7548828125
403200,0.003967409813113159,1.0,0.01486112825541557,0.018979833926453145,6036.1962890625
425600,0.004067265251128937,1.0,0.015199976763881363,0.020759193357058125,6064.3359375
448000,0.004170669300791841,1.0,0.015509024359648196,0.023131672597864767,6067.3798828125
470400,0.004273861775818287,1.0,0.015784780587117197,0.02372479240806643,6095.896484375
492800,0.004367964468499976,1.0,0.016031190342008006,0.026690391459074734,6113.619140625
515200,0.0044650802623483875,1.0,0.01626311849210575,0.026690391459074734,6123.59130859375
537600,0.004564443797425418,1.0,0.016478960021716033,0.027283511269276393,6147.73974609375
