training_step,train_loss,train_acc,val_loss,val_acc,llc
6400,0.00540603860292957,0.8888888888888888,0.011215436910548486,0.008264462809917356,4993.1552734375
12800,0.004924138239446273,0.9965277777777778,0.01263184290487042,0.08727272727272728,5208.419921875
19200,0.004706997197077033,1.0,0.012187676696830298,0.27140495867768594,5248.10546875
25600,0.0044992676795652465,1.0,0.011474961616899357,0.44727272727272727,5258.6552734375
32000,0.004445871693384279,1.0,0.010907024109566753,0.6036363636363636,5245.63818359375
38400,0.004284430696908015,1.0,0.010236585108363186,0.71900826446281,5214.10107421875
44800,0.004313340976613477,1.0,0.009783226699098821,0.8185123966942148,5195.689453125
51200,0.0042365931732338,1.0,0.009193513593674938,0.8889256198347107,5219.6826171875
57600,0.00414245337442336,1.0,0.00856059926184864,0.9484297520661157,5174.1787109375
64000,0.004016800703885522,1.0,0.007880655491093467,0.9768595041322314,5128.83056640625
70400,0.004120034171916943,1.0,0.007447983212461156,0.9920661157024794,5154.6826171875
76800,0.004258291803125758,1.0,0.007070840188602278,0.9973553719008265,5102.46826171875
