training_step,train_loss,train_acc,val_loss,val_acc,llc
6400,0.0027470539598108833,0.018467643467643468,0.002747224966747675,0.0017296637330213155,11.544269561767578
12800,0.002747163404001296,0.00641025641025641,0.0027471715907519865,0.005087246273592105,11.504962921142578
19200,0.002747168305189399,0.005876068376068376,0.002747169135233813,0.005290736124535789,11.511398315429688
25600,0.0027471689662265835,0.005494505494505495,0.0027471689694084575,0.00534160858727171,11.491076469421387
32000,0.002747168971183829,0.005570818070818071,0.0027471689718366146,0.005545098438215394,11.49451732635498
38400,0.002747168971183829,0.005570818070818071,0.0027471689718366146,0.005545098438215394,11.521873474121094
44800,0.002747168971183829,0.005494505494505495,0.0027471689718366146,0.005545098438215394,11.507209777832031
51200,0.002747168971183829,0.005494505494505495,0.0027471689718366146,0.005494225975479473,11.518623352050781
57600,0.002747168971183829,0.005570818070818071,0.0027471689718366146,0.005494225975479473,11.519277572631836
64000,0.002747168971183829,0.006028693528693529,0.0027471689718366146,0.005443353512743552,11.492942810058594
70400,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005646843363687236,11.476943969726562
76800,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.502960205078125
83200,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.509123802185059
89600,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.512535095214844
96000,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.511007308959961
102400,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.507487297058105
108800,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.505619049072266
115200,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.51099967956543
121600,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.499595642089844
128000,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.539114952087402
134400,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.504321098327637
140800,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.528743743896484
147200,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.501470565795898
153600,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.52869701385498
160000,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.502299308776855
166400,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.493902206420898
172800,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.493616104125977
179200,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.519335746765137
185600,0.002747168971183829,0.005189255189255189,0.0027471689718366146,0.005748588289159078,11.503096580505371
