training_step,train_loss,train_acc,val_loss,val_acc,llc
12800,0.0053737510007309365,1.0,0.017438429503338158,0.017793594306049824,4854.4921875
25600,0.0059598856020921165,1.0,0.018859851456878095,0.025504151838671413,4915.24365234375
38400,0.005793834480399785,1.0,0.018535570955745796,0.02609727164887307,4908.60107421875
51200,0.005475409680153123,1.0,0.01795474408041964,0.028469750889679714,4888.8798828125
64000,0.005150323735346034,1.0,0.017337162290121985,0.033214709371293,4904.896484375
76800,0.004840195098956541,1.0,0.01670065338580846,0.03855278766310795,4856.33984375
89600,0.004541016821952691,1.0,0.01604561416337251,0.045077105575326216,4854.3193359375
102400,0.004237151687934941,1.0,0.015316781059817841,0.06465005931198102,4861.0146484375
115200,0.004004947540747501,1.0,0.014476374590996993,0.08896797153024912,4831.25146484375
128000,0.0037716938958537306,1.0,0.01354832606901628,0.1465005931198102,4797.28662109375
140800,0.0035690035756415326,1.0,0.01266858788165192,0.22894424673784106,4811.03515625
153600,0.0035328614610087255,1.0,0.012008461925286186,0.3428232502965599,4765.07177734375
166400,0.0035103927623523685,1.0,0.011379195989826573,0.47034400948991695,4756.94921875
179200,0.0034904732320786107,1.0,0.010717783398895325,0.6126927639383155,4769.0654296875
192000,0.003503742126684938,1.0,0.010074776186069754,0.7538552787663108,4729.41015625
204800,0.0035973578421539983,1.0,0.009456445740023241,0.8748517200474496,4743.59521484375
217600,0.0036870719631097197,1.0,0.008772918868043227,0.9501779359430605,4710.3193359375
230400,0.0039039442304501897,1.0,0.008213804672943916,0.9869513641755635,4686.03076171875
243200,0.004166771069364764,1.0,0.007709971110116633,0.998220640569395,4689.56982421875
256000,0.0044626526452454995,1.0,0.007299887251731976,1.0,4647.5537109375
268800,0.00486883404726894,1.0,0.007058917790041488,1.0,4644.61083984375
281600,0.005351463802165467,1.0,0.006983572500895969,1.0,4620.609375
294400,0.00591219290228476,1.0,0.007072472913369696,1.0,4603.1748046875
307200,0.006570543641869712,1.0,0.007365306320656555,1.0,4586.6376953125
320000,0.007265847109553411,1.0,0.007783288040838048,1.0,4555.85498046875
332800,0.00805736316960116,1.0,0.008373717218968898,1.0,4558.5927734375
345600,0.00894044488436233,1.0,0.009118361165747046,1.0,4516.99755859375
358400,0.009811272906870951,1.0,0.009901854842636084,1.0,4493.5322265625
