training_step,train_loss,train_acc,val_loss,val_acc,llc
12800,0.007986316221117753,0.15456989247311828,0.008088356083942152,0.006717420510523959,5130.92919921875
25600,0.007905372289843076,0.4368279569892473,0.008103210261309302,0.0049261083743842365,5151.22119140625
38400,0.007823971800521136,0.6888440860215054,0.008120290635164494,0.0017913121361397223,5183.90966796875
51200,0.007735255578350055,0.831989247311828,0.008141242513625786,0.0,5158.0625
64000,0.0076326341033407475,0.9166666666666666,0.008167829249843295,0.0,5164.70703125
76800,0.007511709558261779,0.9543010752688172,0.008201665840575875,0.0,5149.94287109375
89600,0.007367862749629484,0.9731182795698925,0.008244331244402638,0.0,5157.390625
102400,0.0071976427129665085,0.9879032258064516,0.008297635120349284,0.0,5194.33740234375
115200,0.006999009269131948,0.9946236559139785,0.008364155106546764,0.0,5226.4658203125
128000,0.006771662870236742,0.9979838709677419,0.008444167277369059,0.0,5201.16015625
140800,0.006514857899615421,0.9986559139784946,0.008535062212520352,0.0,5251.3212890625
153600,0.006231270449158425,1.0,0.008634877686446763,0.0,5262.20849609375
166400,0.005925465886849129,1.0,0.008742792336241019,0.0,5278.2451171875
179200,0.005601445486160716,1.0,0.008853378366392007,0.0,5310.74365234375
192000,0.00526238861399883,1.0,0.008961222150796366,0.0,5360.7041015625
204800,0.004916981972474855,1.0,0.009064591155865843,0.0008956560680698612,5386.744140625
217600,0.004577320466201092,1.0,0.009165750710736581,0.0013434841021047917,5436.86083984375
230400,0.004251765576379013,1.0,0.009263549384982582,0.0026869682042095834,5461.48046875
243200,0.003951188073911634,1.0,0.009357022440191935,0.007165248544558889,5496.681640625
256000,0.003681186032237395,1.0,0.0094451078748021,0.010747872816838333,5533.32958984375
268800,0.003438598159024672,1.0,0.009523950932790187,0.0161218092252575,5575.58349609375
281600,0.0032380520816302797,1.0,0.009605219855652667,0.02328705776981639,5596.7880859375
294400,0.0030795841879006076,1.0,0.009684309322492082,0.032243618450515,5623.3876953125
307200,0.0029524227539177543,1.0,0.0097586847647801,0.0438871473354232,5680.373046875
320000,0.0028507686903110644,1.0,0.009821968419211251,0.06359158083296014,5675.87109375
332800,0.0027754046088610323,1.0,0.009883389290650756,0.07254814151365875,5700.6552734375
345600,0.0027075819854226503,1.0,0.009923807731122647,0.08687863860277653,5687.1484375
358400,0.002660320066644745,1.0,0.009961926401248706,0.10120913569189431,5720.9169921875
371200,0.0026208958514216257,1.0,0.009987380694259296,0.11733094491715182,5752.91552734375
384000,0.002588707650526582,1.0,0.010002254205224123,0.1330049261083744,5761.5791015625
396800,0.002551270737243886,1.0,0.009998679552702722,0.14599193909538738,5766.63671875
409600,0.0025251004086796103,1.0,0.009993919955697487,0.15853112404836542,5775.7216796875
422400,0.0025041854493783144,1.0,0.009982436163825568,0.17599641737572772,5779.697265625
435200,0.002486328785517378,1.0,0.009962670738190292,0.18853560232870578,5787.41796875
448000,0.002477005060251442,1.0,0.009942572541990343,0.20600089565606808,5786.078125
460800,0.002460159749961183,1.0,0.009910309207832138,0.22167487684729065,5770.5595703125
473600,0.0024455780772397154,1.0,0.009871070211285294,0.23734885803851322,5817.1767578125
486400,0.002424911317047513,1.0,0.009823023011483356,0.2637707120465741,5797.5498046875
499200,0.0024082332192945184,1.0,0.009772085517134385,0.28302731751007615,5770.47802734375
512000,0.00239516319538046,1.0,0.009720412214347935,0.3000447828034035,5813.3037109375
524800,0.0023777749231686037,1.0,0.009659484197730528,0.3251231527093596,5827.7490234375
