batch,train_loss,train_acc,val_loss,val_acc
250,0.004864191221397208,1.0,13.634429278044864,0.005747126436781609
500,0.0025686340143337197,1.0,13.849218858384537,0.005747126436781609
750,0.0022938584949335327,1.0,13.41238665923305,0.005747126436781609
1000,0.002223508624845873,1.0,12.953852608286102,0.0
1250,0.002169024301490382,1.0,12.561516600778733,0.0
1500,0.0021214688996500945,1.0,12.2403650948371,0.0
1750,0.002083408214536536,1.0,11.989123452668903,0.005747126436781609
2000,0.0020464942502060337,1.0,11.785483804927475,0.005747126436781609
2250,0.002015133009231447,1.0,11.609001894106811,0.005747126436781609
2500,0.001987765108376903,1.0,11.457326231331662,0.005747126436781609
2750,0.001960059347481507,1.0,11.319580520706616,0.005747126436781609
3000,0.0019346117517789422,1.0,11.21011074726609,0.005747126436781609
3250,0.0019130179122009356,1.0,11.121826180096331,0.0
3500,0.0018968895943227994,1.0,11.037389858700763,0.0
3750,0.0018820556644957675,1.0,10.946531145051978,0.0
4000,0.0018668760854305456,1.0,10.845557376571085,0.0
4250,0.0018495135981103647,1.0,10.731851724372513,0.0
4500,0.0018303472447492506,1.0,10.604858109320718,0.0
4750,0.0018146286121286128,1.0,10.489556653746243,0.0
5000,0.001798839287063026,1.0,10.354351419827033,0.0
5250,0.0017851979390758534,1.0,10.199968091372785,0.0
5500,0.0017753233191678706,1.0,10.058476434356864,0.0
5750,0.0017654095867486752,1.0,9.92953559310957,0.0
6000,0.0017572794544874974,1.0,9.81800884350963,0.0
6250,0.001752434046331631,1.0,9.719366706650833,0.0
6500,0.0017448579102916561,1.0,9.580974915931964,0.0
6750,0.0017374489446292105,1.0,9.447413507549243,0.0
7000,0.0017325017601251603,1.0,9.353784969483298,0.0
7250,0.0017282387120244296,1.0,9.276655734270468,0.0
7500,0.0017238431458320954,1.0,9.165490956142031,0.0
7750,0.0017230380073432689,1.0,9.069939446175235,0.0
8000,0.001721870521609874,1.0,9.004481900697467,0.0
8250,0.001718040210518824,1.0,8.89033933754625,0.0
8500,0.001714839894607987,1.0,8.7398720691944,0.0
8750,0.0017131323733812441,1.0,8.660215871087436,0.0
9000,0.001712724695528817,1.0,8.650543748647317,0.0
9250,0.0017101400379982332,1.0,8.623041043336364,0.0
9500,0.0017057886807774396,1.0,8.549126468855759,0.005747126436781609
9750,0.0016997284665906235,1.0,8.398173711423215,0.005747126436781609
10000,0.0016988000746451966,1.0,8.326485162836383,0.005747126436781609
10250,0.0016985831286191293,1.0,8.231036940525318,0.005747126436781609
10500,0.0016941170592832825,1.0,8.012180481833973,0.005747126436781609
10750,0.001694655901266505,1.0,7.83161711624299,0.017241379310344827
11000,0.001695592144160005,1.0,7.744425974358087,0.017241379310344827
11250,0.0016989815565150068,1.0,7.683466642752461,0.017241379310344827
11500,0.001701184238165455,1.0,7.582827732823361,0.017241379310344827
11750,0.0016968805621297139,1.0,7.414215966202747,0.017241379310344827
12000,0.0016991272867333306,1.0,7.321481746674954,0.017241379310344827
12250,0.00169777844161929,1.0,7.249098003081892,0.011494252873563218
12500,0.0016981562700770472,1.0,7.172732324607071,0.011494252873563218
12750,0.001697980601887178,1.0,7.169591049182004,0.011494252873563218
13000,0.0016980147551056808,1.0,7.169950851421246,0.011494252873563218
13250,0.0016980012828160238,1.0,7.170087111407313,0.011494252873563218
13500,0.0016980391112156213,1.0,7.1695027950851395,0.011494252873563218
13750,0.0016980320883347936,1.0,7.169270680553612,0.011494252873563218
14000,0.0016978595081878745,1.0,7.1699895516209216,0.011494252873563218
14250,0.001697917297259783,1.0,7.171114466656213,0.011494252873563218
14500,0.0016981648767124052,1.0,7.169946565710265,0.011494252873563218
14750,0.0016980311858629726,1.0,7.170240025753262,0.011494252873563218
15000,0.001698021460628218,1.0,7.1706654638394545,0.011494252873563218
15250,0.001698286088851645,1.0,7.170486763462253,0.011494252873563218
15500,0.0016980585632035913,1.0,7.169549112004796,0.011494252873563218
15750,0.001698048407232146,1.0,7.169493688934151,0.011494252873563218
16000,0.001697966474128644,1.0,7.169591982131717,0.011494252873563218
16250,0.0016980381707822822,1.0,7.170487143527502,0.011494252873563218
16500,0.0016982991562184432,1.0,7.1709726375752485,0.011494252873563218
16750,0.0016981596916752018,1.0,7.168613487276538,0.011494252873563218
17000,0.0016985847882966957,1.0,7.168506991589206,0.011494252873563218
17250,0.0016980068398761037,1.0,7.169825277451811,0.011494252873563218
17500,0.0016979216547358942,1.0,7.170110543226373,0.011494252873563218
17750,0.0016981874633094538,1.0,7.169839647994644,0.011494252873563218
18000,0.0016980053031938555,1.0,7.17040430917137,0.011494252873563218
18250,0.001698303049551728,1.0,7.169870370592194,0.011494252873563218
18500,0.0016981852412952677,1.0,7.170491568315988,0.011494252873563218
18750,0.0016979175417319587,1.0,7.17023223381618,0.011494252873563218
19000,0.0016974290600046515,1.0,7.171030378375931,0.011494252873563218
19250,0.0016978977546703233,1.0,7.1701079976969755,0.011494252873563218
19500,0.0016982098636419876,1.0,7.170891684362258,0.011494252873563218
19750,0.001698058225599158,1.0,7.169923706130049,0.011494252873563218
20000,0.0016979927723498448,1.0,7.170337010389087,0.011494252873563218
20250,0.0016974862401738114,1.0,7.1718954868700315,0.011494252873563218
20500,0.0016980550170916577,1.0,7.170220702886581,0.011494252873563218
20750,0.001697704639872941,1.0,7.171113044366069,0.011494252873563218
21000,0.0016981698724481723,1.0,7.170853690511879,0.011494252873563218
21250,0.001698200062484197,1.0,7.170573095480601,0.011494252873563218
21500,0.001697844716862006,1.0,7.170471748915212,0.011494252873563218
21750,0.0016986239959647798,1.0,7.170181071621248,0.011494252873563218
22000,0.0016979152802377938,1.0,7.170988006838437,0.011494252873563218
22250,0.0016979932324434428,1.0,7.169898376040075,0.011494252873563218
22500,0.001698096926101362,1.0,7.17038869789277,0.011494252873563218
22750,0.0016977577353827656,1.0,7.170478198548843,0.011494252873563218
