batch,train_loss,train_acc,val_loss,val_acc
250,4.418865083304106,0.03897058823529412,4.87367837804144,0.0029406959647116484
500,4.271591964130308,0.052941176470588235,5.079242845353611,0.0016337199803953602
750,4.084101311920905,0.08480392156862746,5.29818185920946,0.0024505799705930404
1000,3.7396534241005486,0.1230392156862745,5.2603210283054125,0.0037575559549093284
1250,2.8162113484652602,0.2723039215686274,4.274578149198726,0.030060447639274627
1500,1.6447438848624918,0.5647058823529412,2.8046310789356084,0.17693187387681752
1750,1.0571747883227562,0.7605392156862745,2.0240972131171797,0.3674236235909165
2000,0.42988177649060483,0.9627450980392157,0.9453361775270233,0.7582094429014867
2250,0.21504051733017882,0.9987745098039216,0.4433355512796769,0.9557261885312858
2500,0.18542278281632155,0.9997549019607843,0.325958300314952,0.9910145401078255
2750,0.17687371793504367,1.0,0.2859157026066629,0.9986930240156837
3000,0.16720288638253789,1.0,0.25361136912634963,0.9991831400098024
3250,0.16029079177179464,1.0,0.23362475724029952,0.9998366280019605
3500,0.1559566803189798,1.0,0.22398907672251736,1.0
3750,0.15200342977392103,1.0,0.21557857183560916,1.0
4000,0.15142754483420182,1.0,0.21514244923777995,1.0
4250,0.15001591487340263,1.0,0.20570857297240216,1.0
4500,0.1493407566830808,1.0,0.20784695069093348,1.0
4750,0.14742791069004976,1.0,0.20211878773923542,1.0
5000,0.14907284686067962,1.0,0.20458651554759053,1.0
5250,0.14671279677491197,1.0,0.20227060842272543,1.0
5500,0.14652859121606704,1.0,0.2001690862880187,1.0
5750,0.1473389052548537,1.0,0.20609615311839674,1.0
6000,0.14700693042592747,1.0,0.20395408670639043,1.0
6250,0.14909954942014142,1.0,0.20616793933950925,1.0
6500,0.14793544382395624,1.0,0.20457600213172214,1.0
6750,0.14474406810340418,1.0,0.20015674946792247,1.0
7000,0.14691867762948296,1.0,0.2027909977653996,0.9998366280019605
7250,0.14784775732002933,1.0,0.20455173582868372,0.9998366280019605
7500,0.1463433588713444,1.0,0.20452899595497676,1.0
7750,0.14667768761533878,1.0,0.20587819181729564,1.0
8000,0.14800017702155838,1.0,0.2047795679516393,1.0
8250,0.14761637596176097,1.0,0.20422665485033478,1.0
8500,0.14753776966804164,1.0,0.20791410708523345,1.0
8750,0.1484427358763402,1.0,0.20738321977103483,1.0
9000,0.14747690839473815,1.0,0.20488756682539352,1.0
9250,0.14867876085050988,1.0,0.20682207839841926,0.9995098840058814
9500,0.1487754896821856,1.0,0.20423656263600337,1.0
9750,0.1448026372485009,1.0,0.20078271780917115,1.0
10000,0.14760307555004734,1.0,0.20679973294233317,0.9998366280019605
10250,0.14526650408173308,1.0,0.19997971314614923,0.9998366280019605
10500,0.14648371761043866,1.0,0.20337673567577508,0.9998366280019605
10750,0.14482053362755287,1.0,0.19882473784360868,1.0
11000,0.14815732872834905,1.0,0.20442013012291246,1.0
11250,0.14774897958188518,1.0,0.202301682980743,0.9998366280019605
11500,0.14765704115852712,1.0,0.20141402024546298,1.0
11750,0.14863965944797897,1.0,0.20854196938056316,0.9998366280019605
12000,0.14586246299383906,1.0,0.19873956838107504,1.0
12250,0.1452382639936153,1.0,0.19686052401919388,1.0
12500,0.14610913147939844,1.0,0.19912015870055272,0.9998366280019605
12750,0.1432491985318598,1.0,0.19683102800044783,0.9998366280019605
13000,0.14508447370528443,1.0,0.20044156509529013,1.0
13250,0.14755985472424357,1.0,0.20171269908269876,1.0
13500,0.14684064529206164,1.0,0.20258699180161208,1.0
13750,0.14757722243301424,1.0,0.20263530162546958,1.0
14000,0.14749434709265902,1.0,0.20324738318271895,1.0
14250,0.14685598536914982,1.0,0.20232409426783926,1.0
14500,0.14693150699604302,1.0,0.20241383393458673,1.0
14750,0.1453665405064456,1.0,0.19766031930232542,1.0
15000,0.14618124362793478,1.0,0.20115706644218315,1.0
15250,0.14568337062236797,1.0,0.1990548197951139,0.9998366280019605
15500,0.14459965244647774,1.0,0.19773526381250253,1.0
15750,0.14696637264763315,1.0,0.2024696546295873,1.0
16000,0.14670072124047462,1.0,0.20177767818297335,1.0
16250,0.14553928943807443,1.0,0.19946826319046668,1.0
16500,0.14579106895755245,1.0,0.20224593069207783,0.9998366280019605
16750,0.14455250405852554,1.0,0.1972384453258022,1.0
17000,0.14518717876863757,1.0,0.19658281705972902,1.0
17250,0.14577314292592014,1.0,0.19903259543926277,1.0
17500,0.14890126239042728,1.0,0.20224953416520094,1.0
17750,0.14644522463775003,1.0,0.20518702746996875,0.9998366280019605
18000,0.14660774332188142,1.0,0.20035647628489583,0.9998366280019605
18250,0.14836221732400065,1.0,0.20593251225646123,1.0
18500,0.14761730695654657,1.0,0.2032906401886005,0.9998366280019605
18750,0.1465987326773614,1.0,0.2005599640812521,1.0
19000,0.14884058382480825,1.0,0.2071968388275527,0.9998366280019605
19250,0.14465433994591162,1.0,0.19947057455325318,1.0
19500,0.14809413660527662,1.0,0.20198481608613694,1.0
19750,0.14718820687712114,1.0,0.20210287282923492,1.0
20000,0.14686664293574936,1.0,0.20181205848363068,1.0
20250,0.14700653755662998,1.0,0.20239907096942994,1.0
20500,0.14490317237179945,1.0,0.19741693472502192,1.0
20750,0.14713401055584352,1.0,0.20117660806439921,1.0
21000,0.1467852283342212,1.0,0.20223823755254078,1.0
21250,0.14660338849084928,1.0,0.19974788695876894,1.0
21500,0.14508973487479357,1.0,0.20126369142297182,0.9998366280019605
21750,0.14786863445633036,1.0,0.20506405273019984,0.9996732560039209
22000,0.14713016141470814,1.0,0.20256581292161316,1.0
22250,0.14665492877327635,1.0,0.20229050807844742,1.0
22500,0.14739980372445036,1.0,0.20239747039763156,1.0
22750,0.14437010870452094,1.0,0.1980920794114575,1.0
23000,0.14710448870444487,1.0,0.2044594439184465,0.9998366280019605
23250,0.147295485520918,1.0,0.20128891524216538,1.0
23500,0.14459414827482153,1.0,0.19759427762339754,1.0
23750,0.14557862774898098,1.0,0.19915257464395036,1.0
24000,0.14597133684209457,1.0,0.198572658222997,1.0
24250,0.14809214177851876,1.0,0.205787009558811,1.0
24500,0.14573616062007919,1.0,0.20064655997849887,1.0
24750,0.14734405099742992,1.0,0.2053775523993567,1.0
25000,0.14846823410240603,1.0,0.20253430263365557,1.0
