training_step,train_loss,train_acc,val_loss,val_acc,llc
12800,0.005082549539105245,0.9857524487978628,0.011634755384150455,0.002372479240806643,4525.8916015625
25600,0.004464189206413388,1.0,0.016404183179886917,0.021352313167259787,4865.63232421875
38400,0.005377435536336947,1.0,0.018318678433029145,0.02491103202846975,4924.79833984375
51200,0.0057772881880515355,1.0,0.019032554526416716,0.029062870699881376,4932.70068359375
64000,0.0059231613610911775,1.0,0.01928138806764147,0.029062870699881376,4965.2294921875
76800,0.005984985151013835,1.0,0.01937907327669159,0.02965599051008304,4927.4580078125
89600,0.006005113441016084,1.0,0.0194114450965196,0.02965599051008304,4934.68896484375
102400,0.006012608595723195,1.0,0.019422539448518027,0.02965599051008304,4956.1650390625
115200,0.006015290609019363,1.0,0.019426506807009025,0.02965599051008304,4950.318359375
128000,0.00601609621424218,1.0,0.01942773381124382,0.02965599051008304,4927.10546875
140800,0.006016353120362239,1.0,0.019428102583497375,0.02965599051008304,4953.14111328125
153600,0.006016466245370339,1.0,0.019428246387215343,0.02965599051008304,4916.5654296875
166400,0.006016488253775046,1.0,0.019428282525403642,0.02965599051008304,4930.5517578125
179200,0.006016497404869391,1.0,0.01942829564788234,0.02965599051008304,4954.2744140625
192000,0.006016499903185736,1.0,0.019428298942311663,0.02965599051008304,4927.99365234375
204800,0.006016499824815315,1.0,0.019428299121284683,0.02965599051008304,4945.8544921875
217600,0.006016499983629449,1.0,0.01942829918038997,0.02965599051008304,4936.89404296875
230400,0.006016500195519848,1.0,0.019428299422334983,0.02965599051008304,4929.9755859375
243200,0.006016499957505975,1.0,0.01942829917818043,0.02965599051008304,4947.37109375
256000,0.006016499548652877,1.0,0.019428298789300774,0.02965599051008304,4921.89990234375
268800,0.006016499261709323,1.0,0.019428298507583982,0.02965599051008304,4945.22216796875
281600,0.00601649937574036,1.0,0.019428298605908667,0.02965599051008304,4938.4892578125
294400,0.006016498905103172,1.0,0.019428298260115114,0.02965599051008304,4951.84912109375
307200,0.006016499355007444,1.0,0.019428298621927857,0.02965599051008304,4951.5888671875
320000,0.006016498923762797,1.0,0.019428298161238044,0.02965599051008304,4944.7900390625
332800,0.006016498788584186,1.0,0.019428298094399353,0.02965599051008304,4962.103515625
345600,0.0060164985555462135,1.0,0.01942829789443567,0.02965599051008304,4939.37646484375
358400,0.0060164980558829444,1.0,0.01942829694212243,0.02965599051008304,4944.78076171875
371200,0.006016501106524165,1.0,0.019428300283504552,0.02965599051008304,4939.7197265625
384000,0.006016527451840184,1.0,0.01942835475758938,0.02965599051008304,4930.697265625
396800,0.006013424315291622,1.0,0.019426171103335502,0.02965599051008304,4931.9853515625
409600,0.005837113909565993,1.0,0.018962721029365012,0.030249110320284697,4924.9072265625
422400,0.005113525436784764,1.0,0.017886753628209393,0.03440094899169632,4917.6650390625
435200,0.005015400227139358,1.0,0.0177785892283692,0.03558718861209965,4895.46484375
448000,0.00500610712268792,1.0,0.017769062660152837,0.03440094899169632,4908.5517578125
460800,0.005002460725695054,1.0,0.01776222160587602,0.03440094899169632,4910.23388671875
473600,0.005000882311404839,1.0,0.017760125450648517,0.03440094899169632,4939.73828125
486400,0.004999272524066542,1.0,0.017757838631152646,0.03440094899169632,4935.2607421875
499200,0.004998445546110214,1.0,0.01775755291840024,0.03440094899169632,4902.2900390625
512000,0.004998330951967706,1.0,0.017756313923525394,0.03499406880189798,4920.212890625
524800,0.004993034666030936,1.0,0.01774877219428866,0.03440094899169632,4916.28125
537600,0.004999222695406191,1.0,0.01774633313172352,0.03440094899169632,4928.8125
550400,0.004966111159995398,1.0,0.017691073066986928,0.03558718861209965,4930.8583984375
563200,0.004873689503316915,1.0,0.017453613361809957,0.033214709371293,4916.51318359375
576000,0.004711315857672787,1.0,0.01716279691860769,0.03855278766310795,4902.15234375
588800,0.004681243836126711,1.0,0.017064929301248397,0.042111506524317915,4873.72412109375
601600,0.004673028596986221,1.0,0.01703485463329393,0.042704626334519574,4907.0283203125
614400,0.00464598028501786,1.0,0.016993305039915786,0.04329774614472123,4913.4345703125
627200,0.0046211039707170784,1.0,0.01695847616741966,0.04448398576512456,4867.63818359375
640000,0.004620340035337613,1.0,0.016945134951652403,0.04329774614472123,4906.48876953125
652800,0.004605935548555739,1.0,0.016914894079075836,0.04448398576512456,4902.47265625
665600,0.004581595150271193,1.0,0.01686420158261029,0.04448398576512456,4886.90771484375
678400,0.004534922236243291,1.0,0.01676607056888768,0.04744958481613286,4858.390625
691200,0.004523496096663489,1.0,0.01666734701084373,0.046263345195729534,4899.685546875
704000,0.004422185627390313,1.0,0.016500024603346135,0.05219454329774614,4881.955078125
716800,0.0044324139990609135,1.0,0.016464750928757876,0.05041518386714116,4881.8369140625
729600,0.004392844142569751,1.0,0.01638840106266196,0.05041518386714116,4884.3466796875
742400,0.004371995670274763,1.0,0.016341023727663717,0.051008303677342826,4894.60107421875
755200,0.0043490222851784765,1.0,0.016297413828900948,0.05338078291814947,4889.72607421875
768000,0.004339713796903566,1.0,0.016264604262605505,0.05397390272835113,4875.5234375
780800,0.004329666967619002,1.0,0.016227880250861425,0.054567022538552785,4910.96484375
793600,0.004326472605411909,1.0,0.01617898709943887,0.05575326215895611,4884.2900390625
806400,0.004304964771661791,1.0,0.016109482649810974,0.05634638196915777,4866.970703125
819200,0.004271963231625468,1.0,0.016007047339893814,0.05812574139976275,4868.126953125
832000,0.0041975980821104585,1.0,0.01586807523892744,0.06287069988137604,4854.8232421875
844800,0.004183290163030183,1.0,0.015821711683904362,0.06109134045077105,4872.7158203125
857600,0.004180946851767872,1.0,0.015787648918683842,0.06109134045077105,4904.8251953125
870400,0.00415676337345864,1.0,0.015727560314839243,0.06405693950177936,4857.3486328125
883200,0.004151398067852733,1.0,0.01569294199139799,0.06524317912218268,4882.63818359375
896000,0.004133541416045102,1.0,0.015644991611299567,0.066429418742586,4868.5048828125
908800,0.004127852918077608,1.0,0.015599452349669958,0.06524317912218268,4860.93701171875
921600,0.004104993326418626,1.0,0.015532586203218566,0.06880189798339265,4852.43310546875
934400,0.004093264474036738,1.0,0.015480617858902557,0.07058125741399762,4856.59765625
947200,0.00408944307568542,1.0,0.015415980634726982,0.07473309608540925,4879.0341796875
960000,0.004084603424961094,1.0,0.01536074384311181,0.07591933570581258,4880.60498046875
972800,0.004105271578734062,1.0,0.01534246505334231,0.08185053380782918,4838.2294921875
985600,0.004048927347088699,1.0,0.01523956436993088,0.07947805456702253,4866.119140625
998400,0.004064717311378923,1.0,0.01521855780870288,0.08362989323843416,4850.46630859375
1011200,0.004054840867683782,1.0,0.01516440889797,0.08481613285883749,4857.90771484375
1024000,0.00398955939612115,1.0,0.015055134047313306,0.08718861209964412,4851.078125
1036800,0.003978192676663174,1.0,0.01499971396467634,0.09074733096085409,4866.646484375
1049600,0.003969885185170166,1.0,0.014950774903911853,0.09905100830367734,4861.13232421875
1062400,0.003967867439358975,1.0,0.014905987284781493,0.09845788849347568,4842.3310546875
1075200,0.003941339542649733,1.0,0.01483089714515446,0.099644128113879,4848.28271484375
1088000,0.00394789432527917,1.0,0.01480132997177391,0.10438908659549229,4812.6220703125
1100800,0.003924169721337282,1.0,0.014737181242860296,0.1055753262158956,4859.9990234375
1113600,0.003933057117044514,1.0,0.014691532790011253,0.10794780545670225,4842.55029296875
1126400,0.00396121258786046,1.0,0.014668728772347542,0.1103202846975089,4826.63623046875
1139200,0.003923440940067743,1.0,0.014582910590439434,0.1162514827995255,4857.95263671875
1152000,0.0039009139452209217,1.0,0.014508648758946365,0.11684460260972716,4848.8291015625
1164800,0.003932841744759881,1.0,0.01449788001190301,0.12040332147093713,4854.484375
1177600,0.0038746103481824973,1.0,0.014391978179609508,0.1269276393831554,4848.40380859375
1190400,0.0039044456201491884,1.0,0.014381437834732296,0.13107947805456702,4842.81396484375
1203200,0.003908920896928741,1.0,0.014346450793171303,0.13819691577698695,4865.37890625
1216000,0.003922822292253892,1.0,0.014318605160731756,0.14056939501779359,4824.3349609375
1228800,0.00389733072556887,1.0,0.014245286265173806,0.1423487544483986,4833.232421875
1241600,0.003907481444798881,1.0,0.014208912995808525,0.1494661921708185,4837.6298828125
1254400,0.003924056086921443,1.0,0.014172125344793285,0.1553973902728351,4850.9765625
1267200,0.0038862505661056627,1.0,0.014080552786946615,0.16132858837485173,4828.0458984375
1280000,0.003887641836597998,1.0,0.014026438361663517,0.16725978647686832,4823.23193359375
1292800,0.0038760446736842845,1.0,0.013968742550334154,0.17734282325029657,4849.4951171875
1305600,0.003907229314298632,1.0,0.01395382208822567,0.18030842230130487,4839.70068359375
1318400,0.003908585109942836,1.0,0.013901431805068629,0.18446026097271648,4828.64208984375
1331200,0.0038949076918916624,1.0,0.013833048955613608,0.19395017793594305,4826.8486328125
1344000,0.003902767227385409,1.0,0.013800808168342282,0.19750889679715303,4837.228515625
1356800,0.0038870011642077673,1.0,0.013748033641155894,0.20284697508896798,4838.05029296875
1369600,0.0039084847474956715,1.0,0.013717327597258284,0.2117437722419929,4843.1826171875
1382400,0.0038845958426604685,1.0,0.013638155739246243,0.22241992882562278,4829.2724609375
1395200,0.0038892068271545936,1.0,0.013594050186853038,0.22716488730723605,4836.92919921875
1408000,0.003900941972183735,1.0,0.013547218179889244,0.23309608540925267,4819.89599609375
1420800,0.0038660444723125397,1.0,0.013461603670384324,0.2402135231316726,4848.3115234375
1433600,0.00386615662059298,1.0,0.01341566952245922,0.24851720047449585,4820.2421875
1446400,0.0038858160935508175,1.0,0.013379111300495454,0.2586002372479241,4828.8427734375
1459200,0.0038599604937701567,1.0,0.013306538809713943,0.263938315539739,4820.94091796875
1472000,0.0039026694453569363,1.0,0.013287484179629832,0.27164887307236063,4834.7470703125
1484800,0.0038831806252358062,1.0,0.0132159380902882,0.27995255041518385,4829.47900390625
1497600,0.003885408442132407,1.0,0.013162429200889695,0.2858837485172005,4796.5634765625
