batch,train_loss,train_acc,val_loss,val_acc,llc
100,0.008443422460860555,0.6749777382012466,0.009514880011439289,0.0011862396204033216,3.746687650680542
200,0.00675471598582669,0.8655387355298308,0.010386755529234312,0.0005931198102016608,5.541806221008301
300,0.004789874978419078,0.9759572573463936,0.011964455529194533,0.0035587188612099642,8.63783073425293
400,0.0038952510175730565,0.9973285841495992,0.013577454510473007,0.010676156583629894,11.948848724365234
500,0.003929437008766808,1.0,0.014812102214867428,0.021945432977461446,13.954107284545898
600,0.004148541271930373,1.0,0.015673882034656948,0.026690391459074734,15.008779525756836
700,0.004235803276526004,1.0,0.01611061347040877,0.02491103202846975,15.654438018798828
800,0.004373438738432455,1.0,0.016460739832353796,0.026690391459074734,16.05531883239746
900,0.004445939757077493,1.0,0.016676438538454835,0.027283511269276393,16.380998611450195
1000,0.00450755524235916,1.0,0.01682326315337635,0.029062870699881376,16.45653533935547
1100,0.00455324450476246,1.0,0.016923720519194295,0.02965599051008304,16.681499481201172
1200,0.004555842110626765,1.0,0.016946394489757707,0.030249110320284697,16.693754196166992
1300,0.004561404528001776,1.0,0.016956670074707088,0.03202846975088968,16.791580200195312
1400,0.004537618410950219,1.0,0.01691703078605473,0.03262158956109134,16.822669982910156
1500,0.004504834193543914,1.0,0.016866273844663236,0.033807829181494664,16.814990997314453
1600,0.00447430284088436,1.0,0.01680645248814003,0.03440094899169632,16.768001556396484
1700,0.004428703871158384,1.0,0.016725726905394863,0.03558718861209965,16.737525939941406
1800,0.004395920951217944,1.0,0.01665459093549383,0.036180308422301306,16.69805908203125
1900,0.004351861548932636,1.0,0.01656545941526797,0.03914590747330961,16.66634750366211
2000,0.0043070954515309285,1.0,0.01647300292209701,0.04033214709371293,16.702415466308594
2100,0.004255837387258547,1.0,0.01637117244073434,0.04151838671411625,16.602943420410156
2200,0.004202215458355174,1.0,0.016260594228439448,0.04329774614472123,16.490842819213867
2300,0.0041467847911274445,1.0,0.01614494086408928,0.045670225385527875,16.504507064819336
2400,0.004080905145297917,1.0,0.01602026640740251,0.045670225385527875,16.471956253051758
2500,0.004024949814221977,1.0,0.015897925220063114,0.04922894424673784,16.450315475463867
2600,0.003961686821171776,1.0,0.01576558421758111,0.051601423487544484,16.34737205505371
2700,0.003907723466966066,1.0,0.01564232649697015,0.05338078291814947,16.24696922302246
2800,0.0038316725466718844,1.0,0.015494459269188283,0.05634638196915777,16.21410369873047
2900,0.003763445644106182,1.0,0.01534077983701984,0.05812574139976275,16.180774688720703
3000,0.0037017900684146827,1.0,0.015196246912532784,0.06168446026097272,16.097476959228516
3100,0.0036507684825351485,1.0,0.015066106917230525,0.0634638196915777,16.011009216308594
3200,0.0035670709533771154,1.0,0.014876900257902885,0.0693950177935943,15.951986312866211
3300,0.0034953625588690263,1.0,0.014707225134313407,0.07058125741399762,15.889352798461914
3400,0.003420472861402805,1.0,0.014515128326939235,0.07413997627520759,15.775050163269043
3500,0.0032850873102172745,1.0,0.014254630353547022,0.0830367734282325,15.724623680114746
3600,0.0032240905318382668,1.0,0.01407152402997989,0.09489916963226572,15.588008880615234
3700,0.0031323990834759134,1.0,0.013884180407443063,0.09786476868327403,15.571296691894531
3800,0.0031341806942313407,1.0,0.013784949016765044,0.10260972716488731,15.50950813293457
3900,0.0030579402201451555,1.0,0.013613113286669674,0.10854092526690391,15.315241813659668
4000,0.002985383379783146,1.0,0.013452919257787075,0.11862396204033215,15.307945251464844
4100,0.0029536178466164817,1.0,0.01332797825696612,0.1257413997627521,15.264689445495605
4200,0.0028896414005559995,1.0,0.013162395949469944,0.13226571767497033,15.232955932617188
4300,0.002861319647609312,1.0,0.013030059719049457,0.14056939501779359,15.208274841308594
4400,0.0028181398005033193,1.0,0.012883233469618156,0.15599051008303677,15.153192520141602
4500,0.0027723108324573067,1.0,0.01273072227942818,0.16725978647686832,15.023767471313477
4600,0.0027599527499740503,1.0,0.012588544807828795,0.18386714116251482,14.927984237670898
4700,0.0027302629320582875,1.0,0.012453990458971506,0.1951364175563464,14.841411590576172
4800,0.0027176168828519295,1.0,0.012323997159403431,0.21708185053380782,14.831939697265625
4900,0.0026563658109075745,1.0,0.012144596491026673,0.232502965599051,14.75214672088623
5000,0.002573405555014035,1.0,0.011941143405741945,0.2556346381969158,14.707385063171387
5100,0.0025916328211667435,1.0,0.01183930470432516,0.2704626334519573,14.66203498840332
5200,0.0025536537697855534,1.0,0.01168731934488182,0.297153024911032,14.584556579589844
5300,0.0025469771439569503,1.0,0.011557798949208371,0.3167259786476868,14.537229537963867
5400,0.0025115650881559507,1.0,0.0114094846078757,0.3368920521945433,14.464754104614258
5500,0.002480091481284634,1.0,0.011257788558597737,0.37425860023724794,14.442180633544922
5600,0.002485028803530991,1.0,0.011136993578848377,0.38730723606168443,14.398646354675293
5700,0.00245842475979817,1.0,0.01096977440564101,0.42526690391459077,14.33901596069336
5800,0.0024508337993241138,1.0,0.010837054348518699,0.4483985765124555,14.281920433044434
5900,0.0024520284019390708,1.0,0.01070089839577834,0.4822064056939502,14.232929229736328
6000,0.0024037726197759963,1.0,0.010529657308518233,0.5094899169632265,14.126411437988281
6100,0.0023897759166885356,1.0,0.010374686974879633,0.5355871886120996,14.049148559570312
6200,0.002391734402228681,1.0,0.010235219978984812,0.5889679715302492,13.96897029876709
6300,0.002383544314188264,1.0,0.010089869881634328,0.6162514827995255,13.928572654724121
6400,0.002387691218072577,1.0,0.009952995676463326,0.6524317912218268,13.930750846862793
6500,0.002383289273615963,1.0,0.009811729058227806,0.6903914590747331,13.883169174194336
6600,0.002398833504754416,1.0,0.009682995454747394,0.7176749703440095,13.762072563171387
6700,0.0023783140157317066,1.0,0.009503271167795146,0.7497034400948992,13.77933406829834
6800,0.002378864602566442,1.0,0.009358073375104956,0.7799525504151839,13.638681411743164
6900,0.0023800594519030964,1.0,0.009212498177474857,0.8048635824436536,13.652621269226074
7000,0.0024139486767023217,1.0,0.00909214570216861,0.8309608540925267,13.539632797241211
7100,0.0024328677747514718,1.0,0.008951689933911672,0.8499406880189798,13.459661483764648
7200,0.002418453654420304,1.0,0.008782761914695339,0.8712930011862396,13.37459945678711
7300,0.002447641689540986,1.0,0.008648026697580677,0.8926453143534994,13.35004711151123
7400,0.0024651592599024014,1.0,0.00851696401045681,0.9122182680901542,13.363214492797852
7500,0.0024861178822394125,1.0,0.00837665136068317,0.9306049822064056,13.24038314819336
7600,0.0024895862303425426,1.0,0.008216876780486103,0.9460260972716489,13.213712692260742
7700,0.0025252003049791418,1.0,0.0080860231727945,0.9567022538552787,13.15768814086914
7800,0.002542094716251573,1.0,0.007934953757779382,0.966785290628707,13.087064743041992
7900,0.002584819783326421,1.0,0.007812659497829076,0.9727164887307236,12.953594207763672
