batch,train_loss,train_acc,val_loss,val_acc
250,3.8501474857330322,0.03284258210645526,3.8501474857330322,0.01282051282051282
500,3.8501474857330322,0.027180067950169876,3.8501474857330322,0.01809954751131222
750,3.8501474857330322,0.022650056625141562,3.8501474857330322,0.020361990950226245
1000,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
1250,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
1500,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
1750,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
2000,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
2250,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
2500,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
2750,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
3000,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
3250,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
3500,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
3750,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
4000,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
4250,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
4500,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
4750,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
5000,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
5250,3.8501474857330322,0.02491506228765572,3.8501474857330322,0.01885369532428356
5500,3.8501474857330322,0.009060022650056626,3.8501474857330322,0.029411764705882353
5750,3.8501474857330322,0.009060022650056626,3.8501474857330322,0.029411764705882353
6000,3.8501474857330322,0.009060022650056626,3.8501474857330322,0.029411764705882353
6250,3.8501474857330322,0.009060022650056626,3.8501474857330322,0.029411764705882353
6500,3.8501474857330322,0.009060022650056626,3.8501474857330322,0.029411764705882353
6750,3.8501474857330322,0.01925254813137033,3.8501474857330322,0.02262443438914027
7000,3.850147542165063,0.026047565118912798,3.850147566464512,0.01809954751131222
7250,3.8501475375748977,0.022650056625141562,3.8501475441689585,0.020361990950226245
7500,3.8501476385585316,0.022650056625141562,3.8501476712895735,0.020361990950226245
7750,3.850147590496802,0.021517553793884484,3.8501475849842053,0.021116138763197588
8000,3.8501476372084826,0.01698754246885617,3.8501476383856517,0.024132730015082957
8250,3.8501475526954416,0.01698754246885617,3.850147542550733,0.024132730015082957
8500,3.8501475208342955,0.026047565118912798,3.8501476820777443,0.01809954751131222
8750,3.850147572676161,0.022650056625141562,3.8501475630482576,0.020361990950226245
9000,3.850147522724363,0.022650056625141562,3.8501475371566474,0.020361990950226245
9250,3.8501474806028475,0.01925254813137033,3.850147438444883,0.02262443438914027
9500,3.8501476847301928,0.01812004530011325,3.850147665895488,0.023378582202111614
9750,3.850147568356005,0.01925254813137033,3.8501476588831767,0.02262443438914027
10000,3.8501476544891045,0.020385050962627407,3.850147736737811,0.021870286576168928
10250,3.8501476072374046,0.01698754246885617,3.8501475822871627,0.024132730015082957
10500,3.850147572676161,0.01698754246885617,3.8501475630482576,0.024132730015082957
10750,3.8501475084138486,0.022650056625141562,3.8501476903486753,0.020361990950226245
11000,3.850147604537307,0.02491506228765572,3.850147609437393,0.01885369532428356
11250,3.85014744010139,0.022650056625141562,3.850147642880723,0.020361990950226245
11500,3.850147586716666,0.027180067950169876,3.8501477396146564,0.017345399698340876
11750,3.850147562955811,0.022650056625141562,3.8501475948733623,0.020361990950226245
12000,3.850147553775481,0.022650056625141562,3.850147584085191,0.020361990950226245
12250,3.85014761128755,0.01698754246885617,3.850147697900395,0.024132730015082957
12500,3.8501477668131465,0.022650056625141562,3.8501478056023024,0.020361990950226245
12750,3.8501475383849266,0.022650056625141562,3.850147552080284,0.020361990950226245
13000,3.8501474492817205,0.026047565118912798,3.8501475522600868,0.01809954751131222
13250,3.850147635858434,0.015855039637599093,3.8501475632280604,0.024886877828054297
13500,3.8501476247880357,0.022650056625141562,3.8501475367970417,0.020361990950226245
13750,3.8501475499953446,0.022650056625141562,3.850147569700963,0.020361990950226245
14000,3.8501475543155,0.021517553793884484,3.8501477020358608,0.021116138763197588
14250,3.850147570786093,0.020385050962627407,3.850147570959583,0.021870286576168928
14500,3.8501475281245576,0.02491506228765572,3.850147626518664,0.01885369532428356
14750,3.8501475586356557,0.022650056625141562,3.8501476400038777,0.020361990950226245
15000,3.8501476007571713,0.020385050962627407,3.850147654208303,0.021870286576168928
15250,3.850147483032935,0.021517553793884484,3.8501474959817945,0.021116138763197588
15500,3.8501474001399525,0.020385050962627407,3.850147458223196,0.021870286576168928
15750,3.850147503823683,0.02491506228765572,3.8501475287059135,0.01885369532428356
16000,3.850147625868075,0.026047565118912798,3.850147645937372,0.01809954751131222
16250,3.850147498423489,0.02378255945639864,3.850147511085234,0.0196078431372549
16500,3.8501476042672973,0.022650056625141562,3.8501476941245354,0.020361990950226245
16750,3.8501475602557136,0.02378255945639864,3.8501476051221246,0.0196078431372549
17000,3.8501474530618567,0.02378255945639864,3.8501474567847733,0.0196078431372549
17250,3.8501474843829837,0.021517553793884484,3.8501476471959917,0.021116138763197588
17500,3.850147492753285,0.01925254813137033,3.8501476162699015,0.02262443438914027
17750,3.8501475046337124,0.022650056625141562,3.8501475154005025,0.020361990950226245
18000,3.8501476685296097,0.027180067950169876,3.850147726848654,0.017345399698340876
18250,3.8501473261572903,0.026047565118912798,3.8501476004472504,0.01809954751131222
18500,3.8501475910368215,0.01698754246885617,3.8501475846245996,0.024132730015082957
18750,3.8501476296482107,0.027180067950169876,3.8501477025752693,0.017345399698340876
19000,3.850147548645296,0.02491506228765572,3.8501478656564543,0.01885369532428356
19250,3.850147428760982,0.027180067950169876,3.850147489868498,0.017345399698340876
19500,3.850147633158337,0.02378255945639864,3.8501476495334286,0.0196078431372549
19750,3.8501475408150143,0.022650056625141562,3.8501475166591224,0.020361990950226245
20000,3.8501475643058596,0.01812004530011325,3.850147645038357,0.023378582202111614
20250,3.850147498153479,0.022650056625141562,3.850147654927514,0.020361990950226245
20500,3.850147253254667,0.01812004530011325,3.850147699698424,0.023378582202111614
20750,3.850147635318415,0.01812004530011325,3.850147631193538,0.023378582202111614
21000,3.8501475699760634,0.026047565118912798,3.8501475722182033,0.01809954751131222
21250,3.850147597247045,0.022650056625141562,3.8501476227428038,0.020361990950226245
21500,3.8501474846529935,0.026047565118912798,3.8501476639176566,0.01809954751131222
21750,3.850147522184344,0.022650056625141562,3.850147529065519,0.020361990950226245
22000,3.850147558365646,0.015855039637599093,3.8501474796197352,0.024886877828054297
22250,3.8501477503425536,0.020385050962627407,3.8501478250210104,0.021870286576168928
22500,3.8501474884331293,0.022650056625141562,3.8501476360482147,0.020361990950226245
22750,3.8501475462152084,0.02491506228765572,3.850147589119671,0.01885369532428356
23000,3.850147701740805,0.02491506228765572,3.850147713723046,0.01885369532428356
23250,3.850147660699328,0.020385050962627407,3.8501476565457398,0.021870286576168928
23500,3.8501473979798746,0.01698754246885617,3.8501475957723765,0.024132730015082957
23750,3.8501476752798527,0.022650056625141562,3.8501476806393216,0.020361990950226245
24000,3.850147642608677,0.027180067950169876,3.8501476939447326,0.017345399698340876
24250,3.850147604537307,0.026047565118912798,3.850147626338861,0.01809954751131222
24500,3.8501476633994254,0.022650056625141562,3.850147730804317,0.020361990950226245
24750,3.850146770207285,0.027180067950169876,3.8501483086906765,0.017345399698340876
25000,3.8501477090310674,0.027180067950169876,3.8501478018264423,0.017345399698340876
