training_step,train_loss,train_acc,val_loss,val_acc,llc
6400,0.006280664516597181,0.8958333333333334,0.012528162557354644,0.020165289256198347,15553.68359375
12800,0.003930184563195946,0.9995039682539683,0.009027923057086704,0.5646280991735537,15620.7421875
19200,0.003832938888254354,1.0,0.006501173317925004,0.9980165289256199,15606.4912109375
25600,0.003952336864982961,1.0,0.00544512033493312,1.0,15548.6796875
32000,0.0043407178723894515,1.0,0.005324279845592158,1.0,15485.1005859375
